category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
yellow,wordnet_easy_hypernym,interstate,thoroughfare,trail,turnpike,road,0.3521,6,25
yellow,wordnet_easy_hypernym,alley,freeway,highway,thoroughfare,road,0.4929,6,25
yellow,wordnet_easy_hypernym,lime,pear,sloe,strawberry,edible fruit,0.4618,6,22
yellow,wordnet_easy_hypernym,dog,husky,puppy,toy,domestic animal,0.4147,7,15
yellow,wordnet_easy_hypernym,armchair,closet,dresser,workbench,furniture,0.3668,7,49
yellow,wordnet_easy_hypernym,fullback,guard,halfback,quarterback,football player,0.5204,6,10
yellow,wordnet_easy_hypernym,forearm,stick,thumb,toe,extremity,0.3889,6,17
yellow,wordnet_easy_hypernym,baron,operator,owner,proprietor,businessman,0.3982,6,19
yellow,wordnet_easy_hypernym,castle,dungeon,fort,stockade,defensive structure,0.4158,6,15
yellow,wordnet_easy_hypernym,diagnostician,doctor,pathologist,surgeon,medical practitioner,0.4454,7,20
yellow,wordnet_easy_hypernym,cayenne,onion,radish,soybean,vegetable,0.3733,6,26
yellow,wordnet_easy_hypernym,diagnostician,doctor,orthodontist,physician,medical practitioner,0.4710,7,20
yellow,wordnet_easy_hypernym,capacitor,cell,rectifier,resistor,electrical device,0.4469,7,53
yellow,wordnet_easy_hypernym,bobby,cop,detective,lieutenant,lawman,0.4375,6,22
yellow,wordnet_easy_hypernym,banquet,lunch,refreshment,snack,meal,0.3790,6,16
yellow,wordnet_easy_hypernym,beard,brow,haircut,stubble,body covering,0.4219,6,40
yellow,wordnet_easy_hypernym,avocado,fig,seed,strawberry,fruit,0.3815,8,49
yellow,wordnet_easy_hypernym,coach,instructor,lecturer,prof,educator,0.3577,6,19
yellow,wordnet_easy_hypernym,autoloader,carbine,musket,revolver,weapon,0.3901,8,40
yellow,wordnet_easy_hypernym,farmhouse,hearth,manor,palace,dwelling,0.3694,7,16
yellow,wordnet_easy_hypernym,bar,bathroom,door,kitchen,room,0.3907,7,69
yellow,wordnet_easy_hypernym,dealer,jeweler,retailer,vendor,merchant,0.3618,6,15
yellow,wordnet_easy_hypernym,barbecue,dinner,snack,supper,meal,0.4990,6,16
yellow,wordnet_easy_hypernym,cabin,cottage,manor,villa,dwelling,0.4464,7,16
yellow,wordnet_easy_hypernym,heart,jejunum,liver,lung,internal organ,0.4544,6,11
yellow,wordnet_easy_hypernym,interferometer,manometer,pyrometer,thermometer,measuring instrument,0.4280,8,31
yellow,wordnet_easy_hypernym,freshman,junior,senior,sophomore,undergraduate,0.6877,7,4
yellow,wordnet_easy_hypernym,pathologist,psychiatrist,surgeon,veterinary,doctor,0.3573,8,16
yellow,wordnet_easy_hypernym,coffeepot,porcelain,saucepan,urn,utensil,0.3542,7,14
yellow,wordnet_easy_hypernym,countenance,mug,physiognomy,visage,face,0.3952,6,4
yellow,wordnet_easy_hypernym,bandit,hoodlum,robber,traitor,criminal,0.3740,7,37
yellow,wordnet_easy_hypernym,chapel,cottage,farmhouse,mosque,building,0.3665,6,69
yellow,wordnet_easy_hypernym,eyelid,parenchyma,posterior,skin,animal tissue,0.3783,6,59
yellow,wordnet_easy_hypernym,blade,lance,rod,spear,weapon,0.4077,8,40
yellow,wordnet_easy_hypernym,dean,executive,minister,president,administrator,0.3747,6,9
yellow,wordnet_easy_hypernym,cartilage,diaphragm,scalp,skin,animal tissue,0.3708,6,59
yellow,wordnet_easy_hypernym,greatcoat,jacket,napkin,raincoat,garment,0.4223,7,69
yellow,wordnet_easy_hypernym,avocado,cherry,delicious,lime,edible fruit,0.3706,6,22
yellow,wordnet_easy_hypernym,gourd,pea,potato,soybean,vine,0.4007,8,13
yellow,wordnet_easy_hypernym,bloodhound,collie,stray,terrier,domestic animal,0.4288,7,15
yellow,wordnet_easy_hypernym,bishop,chaplain,minister,rector,clergyman,0.4114,6,26
yellow,wordnet_easy_hypernym,bandstand,pier,rostrum,wharf,horizontal surface,0.3576,6,29
yellow,wordnet_easy_hypernym,baritone,brass,violin,woodwind,musical instrument,0.4104,7,27
yellow,wordnet_easy_hypernym,emerald,jewel,pearl,ring,jewelry,0.3510,7,17
yellow,wordnet_easy_hypernym,doctor,psychiatrist,specialist,surgeon,medical practitioner,0.4424,7,20
yellow,wordnet_easy_hypernym,bosom,elbow,leg,shoulder,cloth covering,0.4055,6,30
yellow,wordnet_easy_hypernym,dentist,intern,orthodontist,surgeon,medical practitioner,0.4001,7,20
yellow,wordnet_easy_hypernym,bass,brass,horn,piano,musical instrument,0.3625,7,27
yellow,wordnet_easy_hypernym,guitar,sax,string,woodwind,musical instrument,0.3939,7,27
yellow,wordnet_easy_hypernym,celebrant,deacon,minister,pastor,clergyman,0.4027,6,26
yellow,wordnet_easy_hypernym,bed,bunk,couch,deathbed,bedroom furniture,0.4169,8,9
yellow,wordnet_easy_hypernym,cabbage,mushroom,potato,radish,vegetable,0.5599,6,26
yellow,wordnet_easy_hypernym,alto,baritone,coloratura,minstrel,singer,0.4074,7,13
yellow,wordnet_easy_hypernym,assassin,hijacker,murderer,thief,criminal,0.4242,7,37
yellow,wordnet_easy_hypernym,instructor,lecturer,professor,schoolmaster,educator,0.4300,6,19
yellow,wordnet_easy_hypernym,infantryman,marine,redcoat,rifleman,soldier,0.3578,8,11
yellow,wordnet_easy_hypernym,bandit,burglar,ghoul,robber,thief,0.4683,8,10
yellow,wordnet_easy_hypernym,baritone,bass,minstrel,tenor,singer,0.3813,7,13
yellow,wordnet_easy_hypernym,caller,interviewer,questioner,teller,speaker,0.3524,6,14
yellow,wordnet_easy_hypernym,cityscape,landscape,painting,watercolor,graphic art,0.4018,7,15
yellow,wordnet_easy_hypernym,bouffant,brow,haircut,mane,hair,0.4236,7,26
yellow,wordnet_easy_hypernym,dentist,matron,orthodontist,pathologist,health professional,0.3738,6,25
yellow,wordnet_easy_hypernym,dentist,doctor,quack,surgeon,medical practitioner,0.4885,7,20
yellow,wordnet_easy_hypernym,closet,dresser,nest,sofa,furniture,0.3682,7,49
yellow,wordnet_easy_hypernym,bridge,deck,dock,scaffold,horizontal surface,0.3545,6,29
yellow,wordnet_easy_hypernym,brothel,hotel,motel,palace,building,0.4016,6,69
yellow,wordnet_easy_hypernym,cottage,lodge,manor,residence,dwelling,0.3986,7,16
yellow,wordnet_easy_hypernym,legume,pea,pepper,soybean,vine,0.3644,8,13
yellow,wordnet_easy_hypernym,fang,forehead,rib,tooth,connective tissue,0.3526,7,32
yellow,wordnet_easy_hypernym,deputy,lieutenant,marshal,patrolman,lawman,0.4520,6,22
yellow,wordnet_easy_hypernym,brigadier,captain,colonel,sergeant,military officer,0.4327,7,15
yellow,wordnet_easy_hypernym,bully,gangster,henchman,hoodlum,criminal,0.4797,7,37
yellow,wordnet_easy_hypernym,canvas,fresco,painting,print,graphic art,0.3531,7,15
yellow,wordnet_easy_hypernym,brass,guitar,piano,sax,musical instrument,0.4930,7,27
yellow,wordnet_easy_hypernym,autoloader,bullet,carbine,rifle,weapon,0.4257,8,40
yellow,wordnet_easy_hypernym,castle,farmhouse,mansion,villa,house,0.5888,7,14
yellow,wordnet_easy_hypernym,anterior,forehead,posterior,tooth,bone,0.3913,8,23
yellow,wordnet_easy_hypernym,banquet,feast,luncheon,picnic,meal,0.4546,6,16
yellow,wordnet_easy_hypernym,auto,cab,car,engine,wheeled vehicle,0.3522,7,55
yellow,wordnet_easy_hypernym,captain,marshal,officer,sergeant,lawman,0.3717,6,22
yellow,wordnet_easy_hypernym,buckboard,cart,chariot,cruiser,wheeled vehicle,0.3742,7,55
yellow,wordnet_easy_hypernym,bootlegger,gangster,rustler,thief,criminal,0.3886,7,37
yellow,wordnet_easy_hypernym,dock,pavement,pier,scaffold,horizontal surface,0.3645,6,29
yellow,wordnet_easy_hypernym,caliper,gage,gauge,measure,measuring instrument,0.3767,8,31
yellow,wordnet_easy_hypernym,bead,diamond,earring,emerald,jewelry,0.3818,7,17
yellow,wordnet_easy_hypernym,caliper,manometer,micrometer,synchronizer,measuring instrument,0.4185,8,31
yellow,wordnet_easy_hypernym,charcoal,pen,pencil,quill,writing implement,0.4112,7,6
yellow,wordnet_easy_hypernym,minstrel,singer,soprano,vocalist,musician,0.4246,6,24
yellow,wordnet_easy_hypernym,avenue,boulevard,freeway,roadway,road,0.4310,6,25
yellow,wordnet_easy_hypernym,deltoid,gastrocnemius,pecs,pectoralis,skeletal muscle,0.4083,8,9
yellow,wordnet_easy_hypernym,breakfast,feast,lunch,picnic,meal,0.4620,6,16
yellow,wordnet_easy_hypernym,carbine,gun,hatchet,pistol,weapon,0.4466,8,40
yellow,wordnet_easy_hypernym,nurse,orthodontist,physician,veterinary,health professional,0.3969,6,25
yellow,wordnet_easy_hypernym,knight,lord,nobleman,sir,male aristocrat,0.3912,6,10
yellow,wordnet_easy_hypernym,gourd,grape,potato,squash,vine,0.3819,8,13
yellow,wordnet_easy_hypernym,artery,highway,thoroughfare,turnpike,road,0.4625,6,25
yellow,wordnet_easy_hypernym,grape,peanut,potato,soybean,vine,0.4681,8,13
yellow,wordnet_easy_hypernym,baritone,drummer,rocker,soprano,musician,0.4138,6,24
yellow,wordnet_easy_hypernym,chick,colt,filly,puppy,young,0.3958,7,16
yellow,wordnet_easy_hypernym,castle,convent,farmhouse,manor,house,0.4918,7,14
yellow,wordnet_easy_hypernym,columnist,correspondent,newspaperman,sportswriter,journalist,0.5595,6,7
yellow,wordnet_easy_hypernym,drum,horn,saxophone,violin,musical instrument,0.4726,7,27
yellow,wordnet_easy_hypernym,firearm,knife,revolver,spear,weapon,0.4219,8,40
yellow,wordnet_easy_hypernym,bastion,fortress,stockade,stronghold,defensive structure,0.3843,6,15
yellow,wordnet_easy_hypernym,inn,monastery,temple,theater,building,0.3548,6,69
yellow,wordnet_easy_hypernym,armchair,divan,sofa,vanity,furniture,0.3531,7,49
yellow,wordnet_easy_hypernym,blackmailer,henchman,hoodlum,thief,criminal,0.4257,7,37
yellow,wordnet_easy_hypernym,dais,dock,pier,wharf,platform,0.4405,7,22
yellow,wordnet_easy_hypernym,boulevard,driveway,freeway,parkway,road,0.4863,6,25
yellow,wordnet_easy_hypernym,nasal,posterior,skin,teeth,connective tissue,0.3808,7,32
yellow,wordnet_easy_hypernym,canon,celebrant,priest,vicar,clergyman,0.4027,6,26
yellow,wordnet_easy_hypernym,colon,gut,jejunum,lung,internal organ,0.3943,6,11
yellow,wordnet_easy_hypernym,fur,greatcoat,shawl,sweater,garment,0.4257,7,69
yellow,wordnet_easy_hypernym,napkin,robe,scarf,sweatshirt,garment,0.4281,7,69
yellow,wordnet_easy_hypernym,assessor,federal,judge,magistrate,official,0.3542,6,33
yellow,wordnet_easy_hypernym,baby,colt,kitten,puppy,young,0.4537,7,16
yellow,wordnet_easy_hypernym,beard,coat,eyebrow,stubble,hair,0.3563,7,26
yellow,wordnet_easy_hypernym,cattleman,cowboy,picker,wrangler,workman,0.3634,6,26
yellow,wordnet_easy_hypernym,algae,bacteria,bug,vector,microorganism,0.3560,6,11
yellow,wordnet_easy_hypernym,eyelid,membrane,mucosa,skin,animal tissue,0.3895,6,59
yellow,wordnet_easy_hypernym,captain,colonel,marshal,skipper,commissioned officer,0.3652,8,11
yellow,wordnet_easy_hypernym,fender,grillwork,transom,window,supporting structure,0.3865,6,44
yellow,wordnet_easy_hypernym,heart,kidney,liver,stomach,internal organ,0.4631,6,11
yellow,wordnet_easy_hypernym,bus,commuter,express,train,public transport,0.3727,7,8
yellow,wordnet_easy_hypernym,china,coffeepot,samovar,urn,utensil,0.4164,7,14
yellow,wordnet_easy_hypernym,highroad,roadway,street,thoroughfare,road,0.3509,6,25
yellow,wordnet_easy_hypernym,arm,forearm,forefinger,limb,extremity,0.3721,6,17
yellow,wordnet_easy_hypernym,mantle,necktie,robe,sweater,garment,0.3792,7,69
yellow,wordnet_easy_hypernym,deputy,policeman,sergeant,sheriff,lawman,0.3694,6,22
yellow,wordnet_easy_hypernym,commissioner,committeewoman,regent,trustee,member,0.3745,6,12
yellow,wordnet_easy_hypernym,castle,house,palace,residence,dwelling,0.4787,7,16
yellow,wordnet_easy_hypernym,alley,expressway,highway,street,road,0.4564,6,25
yellow,wordnet_easy_hypernym,biceps,deltoid,gastrocnemius,pecs,muscle,0.4298,7,10
yellow,wordnet_easy_hypernym,cortex,membrane,pleura,posterior,animal tissue,0.4337,6,59
yellow,wordnet_easy_hypernym,ball,bayonet,knife,pistol,weapon,0.3686,8,40
yellow,wordnet_easy_hypernym,chemist,dentist,orthodontist,resident,health professional,0.3932,6,25
yellow,wordnet_easy_hypernym,abstraction,painting,picture,watercolor,graphic art,0.3841,7,15
yellow,wordnet_easy_hypernym,chow,husky,puppy,terrier,domestic animal,0.3949,7,15
yellow,wordnet_easy_hypernym,acrylic,latex,paint,pigment,coating,0.4008,6,17
yellow,wordnet_easy_hypernym,colon,gut,kidney,stomach,internal organ,0.3658,6,11
yellow,wordnet_easy_hypernym,arm,fang,forearm,leg,extremity,0.4029,6,17
yellow,wordnet_easy_hypernym,expressway,interstate,roadway,thoroughfare,road,0.5369,6,25
yellow,wordnet_easy_hypernym,envelope,pocket,pouch,purse,bag,0.3868,7,9
yellow,wordnet_easy_hypernym,chapel,schoolhouse,synagogue,temple,building,0.4419,6,69
yellow,wordnet_easy_hypernym,gangster,gunman,shooter,thief,criminal,0.3532,7,37
yellow,wordnet_easy_hypernym,detective,marshal,patrolman,sergeant,lawman,0.4917,6,22
yellow,wordnet_easy_hypernym,hog,kitten,lamb,puppy,young mammal,0.3802,8,12
yellow,wordnet_easy_hypernym,belly,bone,diaphragm,skull,animal tissue,0.3578,6,59
yellow,wordnet_easy_hypernym,addict,fan,fanatic,fiend,enthusiast,0.4445,6,6
yellow,wordnet_easy_hypernym,cathedral,convent,embassy,monastery,building,0.4362,6,69
yellow,wordnet_easy_hypernym,legume,pea,peanut,squash,vine,0.3555,8,13
yellow,wordnet_easy_hypernym,chest,dresser,hammock,sofa,furniture,0.3682,7,49
yellow,wordnet_easy_hypernym,burglar,gangster,gunman,parolee,criminal,0.3940,7,37
yellow,wordnet_easy_hypernym,bean,marrow,pepper,potato,vine,0.3553,8,13
yellow,wordnet_easy_hypernym,abstraction,cityscape,painting,watercolor,art,0.4029,6,37
yellow,wordnet_easy_hypernym,gutter,pitchfork,shovel,spade,hand tool,0.3697,8,21
yellow,wordnet_easy_hypernym,jaw,membrane,skull,tusk,animal tissue,0.3862,6,59
yellow,wordnet_easy_hypernym,dentist,doctor,orthodontist,psychiatrist,medical practitioner,0.5829,7,20
yellow,wordnet_easy_hypernym,hammer,pitchfork,spade,wrench,hand tool,0.3643,8,21
yellow,wordnet_easy_hypernym,legume,marrow,pea,radish,vegetable,0.3654,6,26
yellow,wordnet_easy_hypernym,grinder,gyro,hamburger,sandwich,snack food,0.3720,7,13
yellow,wordnet_easy_hypernym,bun,hardtack,loaf,toast,bread,0.3527,6,9
yellow,wordnet_easy_hypernym,cabin,castle,convent,cottage,house,0.3741,7,14
yellow,wordnet_easy_hypernym,epiphysis,jaw,tooth,tusk,bone,0.4042,8,23
yellow,wordnet_easy_hypernym,hound,husky,stray,terrier,domestic animal,0.3504,7,15
yellow,wordnet_easy_hypernym,baritone,piano,sax,violin,musical instrument,0.6168,7,27
yellow,wordnet_easy_hypernym,castle,hall,monastery,residence,dwelling,0.3612,7,16
yellow,wordnet_easy_hypernym,commander,corporal,sergeant,skipper,military officer,0.4206,7,15
yellow,wordnet_easy_hypernym,hitter,outfielder,runner,shortstop,ballplayer,0.4759,6,16
yellow,wordnet_easy_hypernym,pianist,rocker,tenor,violinist,musician,0.4637,6,24
yellow,wordnet_easy_hypernym,baby,calf,foal,lamb,young,0.3982,7,16
yellow,wordnet_easy_hypernym,cabin,convent,farmhouse,mansion,house,0.4125,7,14
yellow,wordnet_easy_hypernym,cowboy,cowhand,cowman,picker,hired hand,0.3773,8,10
yellow,wordnet_easy_hypernym,baby,foal,kitten,pup,young,0.5353,7,16
yellow,wordnet_easy_hypernym,baritone,bass,piano,saxophone,musical instrument,0.5526,7,27
yellow,wordnet_easy_hypernym,gangster,henchman,murderer,shooter,criminal,0.3800,7,37
yellow,wordnet_easy_hypernym,breast,pituitary,prostate,thyroid,gland,0.4457,6,12
yellow,wordnet_easy_hypernym,apple,cherry,pear,sloe,edible fruit,0.4737,6,22
yellow,wordnet_easy_hypernym,abdominal,calf,deltoid,pecs,muscle,0.3632,7,10
yellow,wordnet_easy_hypernym,celebrant,chaplain,preacher,priest,clergyman,0.4470,6,26
yellow,wordnet_easy_hypernym,batter,outfielder,shortstop,southpaw,ballplayer,0.4582,6,16
yellow,wordnet_easy_hypernym,bayonet,bullet,knife,musket,weapon,0.3945,8,40
yellow,wordnet_easy_hypernym,brow,scalp,skin,stubble,body covering,0.3664,6,40
yellow,wordnet_easy_hypernym,banana,berry,coffee,sloe,fruit,0.4127,8,49
yellow,wordnet_easy_hypernym,forehead,pleura,shin,skull,animal tissue,0.3629,6,59
yellow,wordnet_easy_hypernym,bench,couch,sofa,table,furniture,0.4088,7,49
yellow,wordnet_easy_hypernym,fang,forehead,jaw,skull,bone,0.4665,8,23
yellow,wordnet_easy_hypernym,cayenne,celery,chili,sorrel,vegetable,0.4434,6,26
yellow,wordnet_easy_hypernym,bicycle,buggy,trailer,truck,wheeled vehicle,0.4056,7,55
yellow,wordnet_easy_hypernym,chow,collie,poodle,terrier,domestic animal,0.4654,7,15
yellow,wordnet_easy_hypernym,boatswain,mate,navigator,skipper,sailor,0.3631,6,12
yellow,wordnet_easy_hypernym,almond,banana,lemon,peanut,fruit,0.4254,8,49
yellow,wordnet_easy_hypernym,anterior,bone,skin,tendon,connective tissue,0.3884,7,32
yellow,wordnet_easy_hypernym,arm,fin,finger,leg,extremity,0.3746,6,17
yellow,wordnet_easy_hypernym,grapefruit,lemon,lime,strawberry,edible fruit,0.5061,6,22
yellow,wordnet_easy_hypernym,alto,drummer,singer,violinist,musician,0.4546,6,24
yellow,wordnet_easy_hypernym,acrylic,lacquer,oil,watercolor,coating,0.3596,6,17
yellow,wordnet_easy_hypernym,banquet,buffet,dinner,lunch,meal,0.5766,6,16
yellow,wordnet_easy_hypernym,barn,carport,coop,mansion,building,0.3514,6,69
yellow,wordnet_easy_hypernym,chancellor,headmaster,teacher,tutor,educator,0.4156,6,19
yellow,wordnet_easy_hypernym,chick,colt,foal,lamb,young,0.3604,7,16
yellow,wordnet_easy_hypernym,forearm,leg,limb,thumb,extremity,0.4516,6,17
yellow,wordnet_easy_hypernym,detective,patrolman,sheriff,warden,lawman,0.4364,6,22
yellow,wordnet_easy_hypernym,bishop,king,knight,queen,game equipment,0.3918,7,30
yellow,wordnet_easy_hypernym,castle,chapel,hall,library,building,0.3686,6,69
yellow,wordnet_easy_hypernym,coffeepot,samovar,skillet,urn,kitchen utensil,0.3623,8,10
yellow,wordnet_easy_hypernym,chili,onion,pea,spinach,vegetable,0.4376,6,26
yellow,wordnet_easy_hypernym,dog,poodle,terrier,toy,domestic animal,0.4409,7,15
yellow,wordnet_easy_hypernym,abdominal,biceps,gastrocnemius,pecs,skeletal muscle,0.3887,8,9
yellow,wordnet_easy_hypernym,baby,lamb,pup,puppy,young,0.4734,7,16
yellow,wordnet_easy_hypernym,barbecue,buffet,dinner,luncheon,meal,0.5597,6,16
yellow,wordnet_easy_hypernym,archbishop,cardinal,priest,reader,clergyman,0.4213,6,26
yellow,wordnet_easy_hypernym,cop,marshal,officer,patrolman,lawman,0.4598,6,22
yellow,wordnet_easy_hypernym,advocate,counsel,prosecutor,solicitor,lawyer,0.3975,6,7
yellow,wordnet_easy_hypernym,baby,calf,chick,pup,young,0.4357,7,16
yellow,wordnet_easy_hypernym,catheter,coil,hose,pipe,tube,0.4025,8,21
yellow,wordnet_easy_hypernym,diagnostician,doctor,quack,veterinarian,medical practitioner,0.3867,7,20
yellow,wordnet_easy_hypernym,captain,mate,seafarer,skipper,sailor,0.4298,6,12
yellow,wordnet_easy_hypernym,cynic,ethicist,moralist,realist,philosopher,0.4091,6,11
yellow,wordnet_easy_hypernym,house,manor,mansion,palace,dwelling,0.4997,7,16
yellow,wordnet_easy_hypernym,buckboard,cart,jeep,wagon,wheeled vehicle,0.4704,7,55
yellow,wordnet_easy_hypernym,colonel,corporal,marshal,sergeant,military officer,0.5106,7,15
yellow,wordnet_easy_hypernym,acrylic,gilt,pigment,varnish,coating,0.3569,6,17
yellow,wordnet_easy_hypernym,cannery,factory,mill,plant,building complex,0.5107,6,9
yellow,wordnet_easy_hypernym,avocado,cherry,grape,sloe,edible fruit,0.3866,6,22
yellow,wordnet_easy_hypernym,baritone,coloratura,pianist,violinist,musician,0.5569,6,24
yellow,wordnet_easy_hypernym,chaplain,deacon,diocesan,rector,clergyman,0.4311,6,26
yellow,wordnet_easy_hypernym,bass,guitarist,pianist,vocalist,musician,0.5812,6,24
yellow,wordnet_easy_hypernym,anterior,bone,nasal,submucosa,connective tissue,0.3692,7,32
yellow,wordnet_easy_hypernym,cattleman,cowman,shepherd,wrangler,workman,0.3796,6,26
yellow,wordnet_easy_hypernym,butter,cheese,curd,stick,dairy product,0.3596,6,6
yellow,wordnet_easy_hypernym,robe,shirt,sweater,veil,garment,0.4406,7,69
yellow,wordnet_easy_hypernym,bicycle,chariot,oxcart,tractor,wheeled vehicle,0.3894,7,55
yellow,wordnet_easy_hypernym,arm,fin,forearm,thumb,extremity,0.3809,6,17
yellow,wordnet_easy_hypernym,halfback,quarterback,receiver,runner,football player,0.3916,6,10
yellow,wordnet_easy_hypernym,bishop,churchman,minister,preacher,clergyman,0.4216,6,26
yellow,wordnet_easy_hypernym,peddler,seller,trader,vendor,merchant,0.3624,6,15
yellow,wordnet_easy_hypernym,cattleman,cowboy,cowhand,peasant,workman,0.3526,6,26
yellow,wordnet_easy_hypernym,apple,grape,lemon,sloe,edible fruit,0.4661,6,22
yellow,wordnet_easy_hypernym,castle,convent,monastery,palace,housing,0.5220,6,34
yellow,wordnet_easy_hypernym,convent,farmhouse,home,manor,housing,0.3866,6,34
yellow,wordnet_easy_hypernym,coach,headmaster,instructor,schoolmaster,educator,0.3602,6,19
yellow,wordnet_easy_hypernym,bean,grape,legume,potato,vine,0.4918,8,13
yellow,wordnet_easy_hypernym,cabin,dwelling,mansion,residence,housing,0.3821,6,34
yellow,wordnet_easy_hypernym,captain,navigator,pilot,skipper,sailor,0.3748,6,12
yellow,wordnet_easy_hypernym,barbecue,breakfast,luncheon,supper,meal,0.5529,6,16
yellow,wordnet_easy_hypernym,lunch,picnic,snack,supper,meal,0.4912,6,16
yellow,wordnet_easy_hypernym,carrier,destroyer,submarine,warship,military vehicle,0.4324,8,12
yellow,wordnet_easy_hypernym,anterior,marrow,nasal,posterior,connective tissue,0.3816,7,32
yellow,wordnet_easy_hypernym,almond,delicious,pea,walnut,fruit,0.3784,8,49
yellow,wordnet_easy_hypernym,baritone,bass,vocalist,voice,musician,0.3806,6,24
yellow,wordnet_easy_hypernym,alley,driveway,interstate,parkway,road,0.3995,6,25
yellow,wordnet_easy_hypernym,doctor,psychiatrist,veterinarian,veterinary,medical practitioner,0.4758,7,20
yellow,wordnet_easy_hypernym,alto,guitarist,rocker,soprano,musician,0.4297,6,24
yellow,wordnet_easy_hypernym,duffel,pouch,purse,saddlebag,bag,0.4319,7,9
yellow,wordnet_easy_hypernym,alto,baritone,rocker,soloist,musician,0.4328,6,24
yellow,wordnet_easy_hypernym,bag,overnighter,suitcase,trunk,baggage,0.3654,8,7
yellow,wordnet_easy_hypernym,baker,grocer,jeweler,vendor,merchant,0.3615,6,15
yellow,wordnet_easy_hypernym,lacquer,latex,pigment,varnish,coating,0.4644,6,17
yellow,wordnet_easy_hypernym,baritone,drummer,singer,soloist,musician,0.4437,6,24
yellow,wordnet_easy_hypernym,bandit,pirate,robber,rustler,thief,0.3683,8,10
yellow,wordnet_easy_hypernym,convent,hearth,monastery,villa,dwelling,0.3686,7,16
yellow,wordnet_easy_hypernym,director,executive,insider,manager,administrator,0.4336,6,9
yellow,wordnet_easy_hypernym,dressing,mayonnaise,paste,vinegar,condiment,0.3753,8,14
yellow,wordnet_easy_hypernym,aide,corporal,lieutenant,sergeant,military officer,0.5205,7,15
yellow,wordnet_easy_hypernym,amplifier,camera,mixer,stereo,electronic equipment,0.3796,7,21
yellow,wordnet_easy_hypernym,chapel,farmhouse,palace,schoolhouse,building,0.4019,6,69
yellow,wordnet_easy_hypernym,drone,horn,saxophone,trumpet,wind instrument,0.4046,8,13
yellow,wordnet_easy_hypernym,bone,nasal,skin,tooth,connective tissue,0.4083,7,32
yellow,wordnet_easy_hypernym,alto,berry,coloratura,soprano,singer,0.4015,7,13
yellow,wordnet_easy_hypernym,pathologist,psychiatrist,resident,surgeon,medical practitioner,0.3582,7,20
yellow,wordnet_easy_hypernym,circuit,dipole,loop,rectifier,electrical device,0.3531,7,53
yellow,wordnet_easy_hypernym,bean,grape,pea,pepper,vine,0.4338,8,13
yellow,wordnet_easy_hypernym,blade,carbine,pistol,revolver,weapon,0.4581,8,40
yellow,wordnet_easy_hypernym,abdominal,calf,gastrocnemius,serratus,skeletal muscle,0.3670,8,9
yellow,wordnet_easy_hypernym,cortex,forehead,skin,skull,animal tissue,0.3706,6,59
yellow,wordnet_easy_hypernym,boiler,mixer,saucepan,skillet,kitchen utensil,0.3763,8,10
yellow,wordnet_easy_hypernym,dealer,retailer,seller,trader,merchant,0.3867,6,15
yellow,wordnet_easy_hypernym,baton,bludgeon,cudgel,hammer,stick,0.3847,7,14
yellow,wordnet_easy_hypernym,hall,manor,mansion,villa,housing,0.4360,6,34
yellow,wordnet_easy_hypernym,soloist,soprano,vocalist,voice,musician,0.4697,6,24
yellow,wordnet_easy_hypernym,minstrel,rocker,soprano,violinist,musician,0.3508,6,24
yellow,wordnet_easy_hypernym,cheekbone,forehead,skull,teeth,bone,0.4674,8,23
yellow,wordnet_easy_hypernym,convent,hall,monastery,villa,housing,0.3977,6,34
yellow,wordnet_easy_hypernym,fin,thigh,thumb,toe,extremity,0.3592,6,17
yellow,wordnet_easy_hypernym,fang,forearm,thigh,toe,extremity,0.4293,6,17
yellow,wordnet_easy_hypernym,locomotive,taxi,tractor,trolley,wheeled vehicle,0.4093,7,55
yellow,wordnet_easy_hypernym,cop,investigator,lieutenant,trooper,lawman,0.4329,6,22
yellow,wordnet_easy_hypernym,castle,cottage,hall,residence,house,0.3603,7,14
yellow,wordnet_easy_hypernym,baritone,bell,guitar,saxophone,musical instrument,0.3643,7,27
yellow,wordnet_easy_hypernym,catsup,dressing,gravy,mustard,condiment,0.3593,8,14
yellow,wordnet_easy_hypernym,blade,chisel,cutter,knife,cutting implement,0.4057,8,14
yellow,wordnet_easy_hypernym,avenue,driveway,freeway,highway,road,0.3833,6,25
yellow,wordnet_easy_hypernym,bloodhound,collie,husky,puppy,domestic animal,0.5048,7,15
yellow,wordnet_easy_hypernym,epiphysis,jaw,rib,tusk,connective tissue,0.3852,7,32
yellow,wordnet_easy_hypernym,closer,lefthander,slugger,southpaw,ballplayer,0.3672,6,16
yellow,wordnet_easy_hypernym,bandit,gangster,hijacker,robber,criminal,0.4445,7,37
yellow,wordnet_easy_hypernym,collie,husky,terrier,toy,dog,0.3521,8,11
yellow,wordnet_easy_hypernym,buckboard,cab,tractor,truck,wheeled vehicle,0.4939,7,55
yellow,wordnet_easy_hypernym,celery,fennel,legume,marrow,vegetable,0.3621,6,26
yellow,wordnet_easy_hypernym,chemist,orthodontist,psychiatrist,veterinarian,health professional,0.3629,6,25
yellow,wordnet_easy_hypernym,avocado,berry,lime,pineapple,edible fruit,0.5314,6,22
yellow,wordnet_easy_hypernym,baby,calf,filly,pup,young mammal,0.3548,8,12
