category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
green,wordnet_common_hypernym,kitchenette,pantry,snug,stockroom,room,0.2965,7,69
green,wordnet_common_hypernym,fielder,runner,shortstop,twirler,ballplayer,0.3597,6,16
green,wordnet_common_hypernym,acrylic,pigment,wash,watercolor,coating,0.3099,6,17
green,wordnet_common_hypernym,baseball,basketball,bowl,football,ball,0.4440,8,6
green,wordnet_common_hypernym,arrow,blade,revolver,rod,weapon,0.3362,8,40
green,wordnet_common_hypernym,beet,cabbage,onion,pea,vegetable,0.5279,6,26
green,wordnet_common_hypernym,fang,forehead,marrow,tooth,connective tissue,0.3176,7,32
green,wordnet_common_hypernym,boiler,kettle,samovar,skillet,kitchen utensil,0.2929,8,10
green,wordnet_common_hypernym,anterior,jaw,posterior,skin,connective tissue,0.3955,7,32
green,wordnet_common_hypernym,daily,journalism,newspaper,television,medium,0.2954,6,23
green,wordnet_common_hypernym,barricade,breakwater,bulwark,railing,barrier,0.3026,7,29
green,wordnet_common_hypernym,cabin,hearth,residence,villa,dwelling,0.3211,7,16
green,wordnet_common_hypernym,church,cottage,greenhouse,hall,building,0.2729,6,69
green,wordnet_common_hypernym,altar,box,dresser,sofa,furniture,0.2943,7,49
green,wordnet_common_hypernym,banquet,barbecue,buffet,dinner,meal,0.5723,6,16
green,wordnet_common_hypernym,cab,engine,tractor,truck,wheeled vehicle,0.4244,7,55
green,wordnet_common_hypernym,rib,shin,teeth,tooth,connective tissue,0.3926,7,32
green,wordnet_common_hypernym,bit,chisel,knife,razor,cutting implement,0.2771,8,14
green,wordnet_common_hypernym,coloratura,drummer,singer,soprano,musician,0.3702,6,24
green,wordnet_common_hypernym,fiddle,guitar,piano,string,musical instrument,0.3872,7,27
green,wordnet_common_hypernym,downtown,precinct,slum,waterfront,city district,0.3198,6,9
green,wordnet_common_hypernym,hall,manor,monastery,residence,dwelling,0.3366,7,16
green,wordnet_common_hypernym,carving,molding,sculpture,statue,plastic art,0.3374,7,12
green,wordnet_common_hypernym,hog,kitten,lamb,puppy,young mammal,0.3802,8,12
green,wordnet_common_hypernym,bathrobe,overcoat,scarf,undershirt,garment,0.4726,7,69
green,wordnet_common_hypernym,brain,cortex,hemisphere,nucleus,neural structure,0.3403,6,9
green,wordnet_common_hypernym,arm,leg,limb,thumb,extremity,0.4112,6,17
green,wordnet_common_hypernym,castle,convent,mansion,palace,house,0.5030,7,14
green,wordnet_common_hypernym,biceps,gastrocnemius,lat,pecs,skeletal muscle,0.3154,8,9
green,wordnet_common_hypernym,inn,lodge,motel,resort,hotel,0.4702,7,5
green,wordnet_common_hypernym,cowboy,hostler,shepherd,wrangler,workman,0.3090,6,26
green,wordnet_common_hypernym,church,mansion,restaurant,villa,building,0.3401,6,69
green,wordnet_common_hypernym,hound,poodle,puppy,queen,domestic animal,0.3689,7,15
green,wordnet_common_hypernym,cheekbone,posterior,skull,teeth,bone,0.3622,8,23
green,wordnet_common_hypernym,aide,corporal,lieutenant,marshal,military officer,0.3893,7,15
green,wordnet_common_hypernym,fang,fin,finger,leg,extremity,0.3023,6,17
green,wordnet_common_hypernym,guitar,triangle,trumpet,violin,musical instrument,0.3620,7,27
green,wordnet_common_hypernym,bookcase,closet,cradle,crib,furniture,0.3140,7,49
green,wordnet_common_hypernym,collar,emerald,necklace,pearl,jewelry,0.3480,7,17
green,wordnet_common_hypernym,dwelling,flat,home,villa,housing,0.2967,6,34
green,wordnet_common_hypernym,breast,egg,prostate,thyroid,gland,0.3173,6,12
green,wordnet_common_hypernym,arrow,knife,revolver,slug,weapon,0.3290,8,40
green,wordnet_common_hypernym,avocado,fig,olive,soybean,fruit,0.3698,8,49
green,wordnet_common_hypernym,balustrade,banister,breakwater,weir,barrier,0.3573,7,29
green,wordnet_common_hypernym,cotton,lace,piping,worsted,cord,0.2770,6,20
green,wordnet_common_hypernym,catsup,gravy,stick,vinegar,condiment,0.3268,8,14
green,wordnet_common_hypernym,buffet,luncheon,snack,tea,meal,0.3074,6,16
green,wordnet_common_hypernym,brother,regent,sister,tribesman,member,0.2779,6,12
green,wordnet_common_hypernym,academic,chancellor,schoolmaster,tutor,educator,0.3141,6,19
green,wordnet_common_hypernym,buff,coat,mane,skin,body covering,0.3172,6,40
green,wordnet_common_hypernym,epiphysis,flesh,forehead,intima,animal tissue,0.3061,6,59
green,wordnet_common_hypernym,diagnostician,nurse,orthodontist,quack,health professional,0.3003,6,25
green,wordnet_common_hypernym,cowhand,digger,laborer,peasant,workman,0.2787,6,26
green,wordnet_common_hypernym,boxcar,buggy,cab,caravan,wheeled vehicle,0.3180,7,55
green,wordnet_common_hypernym,automobile,locomotive,saloon,truck,wheeled vehicle,0.3297,7,55
green,wordnet_common_hypernym,coach,head,schoolmaster,tutor,educator,0.2743,6,19
green,wordnet_common_hypernym,cowman,peasant,porter,woman,laborer,0.2905,7,21
green,wordnet_common_hypernym,basin,shower,sink,toilet,plumbing fixture,0.2945,6,10
green,wordnet_common_hypernym,bean,gourd,pea,squash,vine,0.3793,8,13
green,wordnet_common_hypernym,infantryman,recruit,rifleman,soldier,enlisted person,0.3766,7,14
green,wordnet_common_hypernym,bar,bathroom,closet,courtroom,room,0.2826,7,69
green,wordnet_common_hypernym,kernel,oilseed,rye,soybean,seed,0.3424,9,18
green,wordnet_common_hypernym,belt,canister,cartridge,shell,ammunition,0.2822,7,8
green,wordnet_common_hypernym,bass,guitar,saxophone,tambourine,musical instrument,0.5793,7,27
green,wordnet_common_hypernym,colt,foal,hog,lamb,young mammal,0.3632,8,12
green,wordnet_common_hypernym,barbecue,lunch,mess,picnic,meal,0.3291,6,16
green,wordnet_common_hypernym,hemisphere,hypothalamus,neocortex,nucleus,neural structure,0.2948,6,9
green,wordnet_common_hypernym,bastion,castle,stockade,stronghold,defensive structure,0.2759,6,15
green,wordnet_common_hypernym,apron,pad,pier,wharf,horizontal surface,0.3036,6,29
green,wordnet_common_hypernym,cattleman,cowboy,cowman,digger,laborer,0.3758,7,21
green,wordnet_common_hypernym,governess,lecturer,master,tutor,educator,0.2921,6,19
green,wordnet_common_hypernym,fang,forefinger,limb,thumb,extremity,0.2756,6,17
green,wordnet_common_hypernym,bootlegger,burglar,butcher,racketeer,criminal,0.2855,7,37
green,wordnet_common_hypernym,coupe,engine,pickup,saloon,wheeled vehicle,0.3380,7,55
green,wordnet_common_hypernym,head,lecturer,prof,teacher,educator,0.3354,6,19
green,wordnet_common_hypernym,doctor,orthodontist,surgeon,veterinarian,medical practitioner,0.5176,7,20
green,wordnet_common_hypernym,kidney,lung,pump,stomach,internal organ,0.3040,6,11
green,wordnet_common_hypernym,kit,kitten,pup,puppy,young mammal,0.4805,8,12
green,wordnet_common_hypernym,beet,carrot,potato,radish,root vegetable,0.4625,7,4
green,wordnet_common_hypernym,anterior,epiphysis,forehead,rib,bone,0.3553,8,23
green,wordnet_common_hypernym,governess,missionary,mistress,tutor,teacher,0.3043,7,5
green,wordnet_common_hypernym,autoloader,bayonet,gun,lance,weapon,0.2739,8,40
green,wordnet_common_hypernym,carriage,cruiser,tractor,truck,wheeled vehicle,0.4188,7,55
green,wordnet_common_hypernym,bead,earring,emerald,gem,jewelry,0.3277,7,17
green,wordnet_common_hypernym,fennel,marrow,mustard,squash,vegetable,0.2708,6,26
green,wordnet_common_hypernym,boulevard,expressway,thoroughfare,turnpike,road,0.5194,6,25
green,wordnet_common_hypernym,cabin,courthouse,motel,schoolhouse,building,0.3199,6,69
green,wordnet_common_hypernym,apron,cemetery,excavation,graveyard,site,0.2876,7,16
green,wordnet_common_hypernym,brothel,house,manor,synagogue,building,0.2987,6,69
green,wordnet_common_hypernym,cardinal,churchman,divine,rector,clergyman,0.3086,6,26
green,wordnet_common_hypernym,dog,hound,husky,toy,domestic animal,0.3056,7,15
green,wordnet_common_hypernym,campground,campsite,dump,fairway,site,0.2777,7,16
green,wordnet_common_hypernym,abdominal,gastrocnemius,lat,pecs,muscle,0.2890,7,10
green,wordnet_common_hypernym,apothecary,dentist,physician,specialist,health professional,0.3052,6,25
green,wordnet_common_hypernym,drone,piano,trumpet,violin,musical instrument,0.4291,7,27
green,wordnet_common_hypernym,dentist,physician,quack,specialist,medical practitioner,0.3002,7,20
green,wordnet_common_hypernym,castle,farmhouse,lodge,palace,house,0.4386,7,14
green,wordnet_common_hypernym,court,hall,mansion,palace,house,0.2981,7,14
green,wordnet_common_hypernym,closer,lefthander,shortstop,southpaw,ballplayer,0.3496,6,16
green,wordnet_common_hypernym,pitcher,runner,shortstop,southpaw,ballplayer,0.4216,6,16
green,wordnet_common_hypernym,dugout,hut,pavilion,shanty,shelter,0.2950,6,14
green,wordnet_common_hypernym,celery,chili,chilly,spinach,vegetable,0.2995,6,26
green,wordnet_common_hypernym,kettle,pan,saucepan,skillet,kitchen utensil,0.4639,8,10
green,wordnet_common_hypernym,aide,commander,marshal,sergeant,military officer,0.3801,7,15
green,wordnet_common_hypernym,collar,earring,emerald,pin,jewelry,0.2743,7,17
green,wordnet_common_hypernym,drone,horn,trumpet,woodwind,wind instrument,0.3918,8,13
green,wordnet_common_hypernym,camera,peripheral,stereo,transmitter,electronic equipment,0.2845,7,21
green,wordnet_common_hypernym,avenue,interstate,street,turnpike,road,0.2969,6,25
green,wordnet_common_hypernym,cannery,factory,mill,mint,plant,0.3204,7,7
green,wordnet_common_hypernym,blade,disc,disk,gyro,rotating mechanism,0.3094,8,11
green,wordnet_common_hypernym,buffer,engine,motor,outboard,machine,0.2930,7,45
green,wordnet_common_hypernym,bronze,gem,piece,treasure,art,0.2762,6,37
green,wordnet_common_hypernym,fireman,pitcher,slugger,southpaw,ballplayer,0.3293,6,16
green,wordnet_common_hypernym,armchair,console,sofa,stool,furniture,0.3281,7,49
green,wordnet_common_hypernym,arm,claw,finger,leg,extremity,0.3369,6,17
green,wordnet_common_hypernym,candy,gum,kiss,mint,dainty,0.2729,6,19
green,wordnet_common_hypernym,anterior,nasal,shin,skull,connective tissue,0.2968,7,32
green,wordnet_common_hypernym,clinic,inn,palace,synagogue,building,0.2731,6,69
green,wordnet_common_hypernym,archbishop,cardinal,divine,minister,clergyman,0.3224,6,26
green,wordnet_common_hypernym,apartment,manor,mansion,pad,housing,0.3283,6,34
green,wordnet_common_hypernym,father,pastor,preacher,rector,clergyman,0.4094,6,26
green,wordnet_common_hypernym,console,couch,rocker,sofa,furniture,0.3245,7,49
green,wordnet_common_hypernym,cannon,carbine,handgun,rifle,gun,0.5050,9,16
green,wordnet_common_hypernym,chisel,cutter,lance,ram,tool,0.2764,7,50
green,wordnet_common_hypernym,blink,tremble,winking,yawning,reflex,0.2712,6,19
green,wordnet_common_hypernym,baby,kitten,lamb,pup,young mammal,0.4550,8,12
green,wordnet_common_hypernym,bazaar,drugstore,salon,stall,shop,0.2817,9,11
green,wordnet_common_hypernym,hut,refuge,shanty,tent,shelter,0.3722,6,14
green,wordnet_common_hypernym,city,metropolis,north,township,administrative district,0.3438,6,47
green,wordnet_common_hypernym,cottage,hall,house,palace,dwelling,0.3677,7,16
green,wordnet_common_hypernym,harbor,refuge,sanctuary,tent,shelter,0.2826,6,14
green,wordnet_common_hypernym,academic,headmaster,missionary,principal,educator,0.3111,6,19
green,wordnet_common_hypernym,anode,base,cathode,plate,electrode,0.2821,8,5
green,wordnet_common_hypernym,bacon,cynic,existentialist,moralist,philosopher,0.2802,6,11
green,wordnet_common_hypernym,carbine,pistol,rod,scattergun,gun,0.2968,9,16
green,wordnet_common_hypernym,boiler,coffeepot,samovar,skillet,utensil,0.3465,7,14
green,wordnet_common_hypernym,abdominal,antagonist,biceps,pecs,muscle,0.2843,7,10
green,wordnet_common_hypernym,adhesion,jaw,muscle,posterior,animal tissue,0.3106,6,59
green,wordnet_common_hypernym,cabin,chamber,dormitory,lavatory,room,0.2795,7,69
green,wordnet_common_hypernym,castle,monastery,palace,villa,dwelling,0.5365,7,16
green,wordnet_common_hypernym,greatcoat,sable,sweater,sweatshirt,garment,0.4124,7,69
green,wordnet_common_hypernym,crackle,kettle,samovar,skillet,utensil,0.2757,7,14
green,wordnet_common_hypernym,lacquer,paint,rendering,watercolor,coating,0.2821,6,17
green,wordnet_common_hypernym,booklet,catalog,pamphlet,reference,book,0.3527,9,26
green,wordnet_common_hypernym,coffeepot,saucepan,skillet,urn,cooking utensil,0.4010,9,9
green,wordnet_common_hypernym,bandage,blanket,plaster,shoulder,cloth covering,0.2712,6,30
green,wordnet_common_hypernym,bronze,marble,molding,statue,plastic art,0.3302,7,12
green,wordnet_common_hypernym,chow,collie,poodle,toy,domestic animal,0.2982,7,15
green,wordnet_common_hypernym,brow,bush,mane,stubble,body covering,0.3258,6,40
green,wordnet_common_hypernym,chow,hound,husky,poodle,domestic animal,0.3644,7,15
green,wordnet_common_hypernym,digger,grinder,machinery,printer,machine,0.2768,7,45
green,wordnet_common_hypernym,borough,country,department,state,administrative district,0.2814,6,47
green,wordnet_common_hypernym,governess,instructor,professor,teacher,educator,0.3351,6,19
green,wordnet_common_hypernym,bead,clip,necklace,pearl,jewelry,0.2899,7,17
green,wordnet_common_hypernym,basketball,black,football,white,game equipment,0.3133,7,30
green,wordnet_common_hypernym,bypass,expressway,highroad,interstate,highway,0.2825,7,7
green,wordnet_common_hypernym,doorman,porter,sentinel,sentry,guard,0.2805,6,7
green,wordnet_common_hypernym,blade,burr,chisel,shear,cutting implement,0.3029,8,14
green,wordnet_common_hypernym,abstraction,cityscape,fresco,landscape,painting,0.2992,8,9
green,wordnet_common_hypernym,bead,gem,pearl,ring,jewelry,0.2864,7,17
green,wordnet_common_hypernym,overcoat,pant,raincoat,shimmy,garment,0.3241,7,69
green,wordnet_common_hypernym,artery,avenue,boulevard,bypass,road,0.3342,6,25
green,wordnet_common_hypernym,diamond,emerald,gem,necklace,jewelry,0.4212,7,17
green,wordnet_common_hypernym,mausoleum,monument,repository,vault,enclosure,0.2854,7,32
green,wordnet_common_hypernym,broadcasting,journalism,magazine,television,medium,0.3091,6,23
green,wordnet_common_hypernym,brochure,guide,itinerary,leaflet,book,0.3660,9,26
green,wordnet_common_hypernym,baritone,drone,sax,saxophone,wind instrument,0.4050,8,13
green,wordnet_common_hypernym,bone,radius,rib,skull,connective tissue,0.3353,7,32
green,wordnet_common_hypernym,academic,headmaster,mistress,teacher,educator,0.2944,6,19
green,wordnet_common_hypernym,arm,bandage,leg,truss,cloth covering,0.3045,6,30
green,wordnet_common_hypernym,chick,doll,rosebud,sister,girl,0.2706,6,9
green,wordnet_common_hypernym,coat,jacket,necktie,scanty,garment,0.3302,7,69
green,wordnet_common_hypernym,bakery,garage,pharmacy,salon,shop,0.3280,9,11
green,wordnet_common_hypernym,closet,cupboard,drawer,safe,storage space,0.3750,7,5
green,wordnet_common_hypernym,jaw,scalp,shaft,tendon,connective tissue,0.2956,7,32
green,wordnet_common_hypernym,convertible,limousine,pickup,van,motor vehicle,0.3356,9,26
green,wordnet_common_hypernym,beard,eyebrow,hair,quill,body covering,0.3188,6,40
green,wordnet_common_hypernym,dressing,mayonnaise,relish,vinegar,condiment,0.3139,8,14
green,wordnet_common_hypernym,diagnostician,psychiatrist,veterinarian,veterinary,medical practitioner,0.3805,7,20
green,wordnet_common_hypernym,balustrade,banister,grate,grille,barrier,0.3311,7,29
green,wordnet_common_hypernym,cityscape,landscape,picture,print,graphic art,0.2928,7,15
green,wordnet_common_hypernym,dentist,physician,veterinarian,veterinary,medical practitioner,0.5037,7,20
green,wordnet_common_hypernym,buggy,coupe,trailer,truck,wheeled vehicle,0.3494,7,55
green,wordnet_common_hypernym,chancellor,coach,professor,tutor,educator,0.2737,6,19
green,wordnet_common_hypernym,guitarist,pianist,singer,violinist,musician,0.6022,6,24
green,wordnet_common_hypernym,lacquer,oil,varnish,wash,coating,0.2827,6,17
green,wordnet_common_hypernym,parenchyma,pulp,vein,xylem,plant tissue,0.2853,6,7
green,wordnet_common_hypernym,lieutenant,patrolman,policeman,sheriff,lawman,0.4558,6,22
green,wordnet_common_hypernym,bestseller,journal,lexicon,magazine,publication,0.2990,8,56
green,wordnet_common_hypernym,interferometer,synchronizer,thermocouple,wristwatch,measuring instrument,0.3198,8,31
green,wordnet_common_hypernym,cattleman,cowboy,laborer,wrangler,workman,0.3374,6,26
green,wordnet_common_hypernym,cannon,carbine,musket,rod,gun,0.3703,9,16
green,wordnet_common_hypernym,bandit,hoodlum,rustler,thief,criminal,0.4194,7,37
green,wordnet_common_hypernym,bedding,bedspread,coverlet,patchwork,cloth covering,0.3476,6,30
green,wordnet_common_hypernym,capacitor,coil,transducer,transformer,electrical device,0.4367,7,53
green,wordnet_common_hypernym,abstraction,canvas,illumination,painting,graphic art,0.2913,7,15
green,wordnet_common_hypernym,forearm,stick,thumb,toe,extremity,0.3889,6,17
green,wordnet_common_hypernym,blade,cutter,knife,plane,cutting implement,0.2996,8,14
green,wordnet_common_hypernym,butcher,dealer,jeweler,peddler,merchant,0.3727,6,15
green,wordnet_common_hypernym,barrack,residence,villa,ward,housing,0.2965,6,34
green,wordnet_common_hypernym,artery,avenue,freeway,roadway,road,0.3682,6,25
green,wordnet_common_hypernym,convent,cottage,house,residence,housing,0.4505,6,34
green,wordnet_common_hypernym,marrow,rib,skull,teeth,connective tissue,0.3343,7,32
green,wordnet_common_hypernym,drum,recorder,trumpet,violin,musical instrument,0.3529,7,27
green,wordnet_common_hypernym,press,radio,television,video,medium,0.3054,6,23
green,wordnet_common_hypernym,hall,house,manor,villa,dwelling,0.3866,7,16
green,wordnet_common_hypernym,gem,jewel,necklace,ring,jewelry,0.3448,7,17
green,wordnet_common_hypernym,caravan,sedan,tractor,trolley,wheeled vehicle,0.3167,7,55
green,wordnet_common_hypernym,libertarian,moralist,realist,scholastic,philosopher,0.2946,6,11
green,wordnet_common_hypernym,baker,draper,peddler,trader,merchant,0.3230,6,15
green,wordnet_common_hypernym,ballast,capacitor,dipole,transformer,electrical device,0.3539,7,53
green,wordnet_common_hypernym,bloodhound,collie,poodle,puppy,dog,0.5798,8,11
green,wordnet_common_hypernym,cloak,coat,ironing,sweatshirt,garment,0.2877,7,69
green,wordnet_common_hypernym,bastion,bunker,fort,stronghold,defensive structure,0.2931,6,15
green,wordnet_common_hypernym,arm,finger,thumb,toe,extremity,0.4560,6,17
green,wordnet_common_hypernym,horn,saxophone,trumpet,wood,wind instrument,0.3949,8,13
green,wordnet_common_hypernym,dump,excavation,graveyard,monument,site,0.2908,7,16
green,wordnet_common_hypernym,cage,cockpit,fireplace,hearth,enclosure,0.2779,7,32
green,wordnet_common_hypernym,coconut,corn,grain,nut,seed,0.3311,9,18
green,wordnet_common_hypernym,brass,horn,sax,wood,wind instrument,0.3059,8,13
green,wordnet_common_hypernym,baritone,guitarist,monk,tenor,musician,0.3541,6,24
green,wordnet_common_hypernym,carbine,colt,handgun,pistol,gun,0.3830,9,16
green,wordnet_common_hypernym,court,lodge,monastery,palace,house,0.2838,7,14
green,wordnet_common_hypernym,convent,lodge,residence,shelter,housing,0.2964,6,34
green,wordnet_common_hypernym,convent,farmhouse,hall,mansion,house,0.3996,7,14
green,wordnet_common_hypernym,cheekbone,forehead,nasal,tusk,bone,0.3186,8,23
green,wordnet_common_hypernym,coconut,coffee,grain,rye,seed,0.2889,9,18
green,wordnet_common_hypernym,dais,pier,rostrum,scaffold,platform,0.2897,7,22
green,wordnet_common_hypernym,executive,manager,minister,president,administrator,0.3793,6,9
green,wordnet_common_hypernym,capillary,hose,pipe,stem,tube,0.2824,8,21
green,wordnet_common_hypernym,bandage,compress,knee,sleeve,cloth covering,0.2729,6,30
green,wordnet_common_hypernym,laborer,peasant,picker,porter,workman,0.3496,6,26
green,wordnet_common_hypernym,sax,trumpet,whistle,wood,wind instrument,0.2978,8,13
green,wordnet_common_hypernym,butler,gentleman,man,men,manservant,0.3475,6,5
green,wordnet_common_hypernym,radius,shaft,teeth,tooth,bone,0.2703,8,23
green,wordnet_common_hypernym,cafe,monastery,restaurant,synagogue,building,0.3747,6,69
green,wordnet_common_hypernym,deputy,marshal,sergeant,warden,lawman,0.3863,6,22
green,wordnet_common_hypernym,cabin,cockpit,kitchenette,palace,room,0.2859,7,69
green,wordnet_common_hypernym,diaphragm,marrow,nerve,tooth,animal tissue,0.2703,6,59
green,wordnet_common_hypernym,gypsy,laborer,porter,woman,workman,0.2855,6,26
green,wordnet_common_hypernym,bakery,drugstore,pawnshop,salon,shop,0.4124,9,11
green,wordnet_common_hypernym,assassin,butcher,hijacker,hoodlum,criminal,0.3032,7,37
green,wordnet_common_hypernym,canopy,roof,shoe,umbrella,protective covering,0.2852,6,58
green,wordnet_common_hypernym,bean,filbert,kernel,oilseed,seed,0.2949,9,18
green,wordnet_common_hypernym,amplifier,detector,receiver,stereo,electronic equipment,0.3288,7,21
green,wordnet_common_hypernym,alley,artery,boulevard,turnpike,road,0.3048,6,25
green,wordnet_common_hypernym,canvas,cityscape,landscape,watercolor,painting,0.3795,8,9
green,wordnet_common_hypernym,corn,grapefruit,lime,pea,fruit,0.3717,8,49
green,wordnet_common_hypernym,caller,orator,questioner,storyteller,speaker,0.2803,6,14
green,wordnet_common_hypernym,choreography,fresco,sculpture,statue,art,0.3615,6,37
green,wordnet_common_hypernym,avenue,driveway,parkway,turnpike,road,0.3322,6,25
green,wordnet_common_hypernym,bathroom,compartment,den,lavatory,room,0.4234,7,69
green,wordnet_common_hypernym,booklet,leaflet,reader,text,book,0.2869,9,26
green,wordnet_common_hypernym,catsup,gravy,mayonnaise,sauce,condiment,0.5831,8,14
green,wordnet_common_hypernym,fang,forehead,nasal,skull,bone,0.3672,8,23
green,wordnet_common_hypernym,hatchet,lance,partisan,spear,weapon,0.2747,8,40
green,wordnet_common_hypernym,interviewer,lecturer,questioner,storyteller,speaker,0.3015,6,14
green,wordnet_common_hypernym,avocado,cherry,peanut,soybean,fruit,0.3239,8,49
green,wordnet_common_hypernym,bug,germ,kelp,seaweed,microorganism,0.3172,6,11
green,wordnet_common_hypernym,legume,marrow,pea,squash,vine,0.2836,8,13
green,wordnet_common_hypernym,bakery,bazaar,pawnshop,pharmacy,shop,0.2891,9,11
green,wordnet_common_hypernym,diagnostician,pathologist,physician,surgeon,health professional,0.4362,6,25
green,wordnet_common_hypernym,boa,coat,reversible,tweed,garment,0.2724,7,69
green,wordnet_common_hypernym,book,journal,reader,reprint,publication,0.3474,8,56
green,wordnet_common_hypernym,campground,campsite,dig,graveyard,site,0.2941,7,16
green,wordnet_common_hypernym,fender,foot,grille,skylight,supporting structure,0.2972,6,44
green,wordnet_common_hypernym,catsup,mayonnaise,mustard,relish,condiment,0.3768,8,14
green,wordnet_common_hypernym,coconut,fig,pea,pineapple,fruit,0.4382,8,49
green,wordnet_common_hypernym,diagnostician,pathologist,psychiatrist,specialist,medical practitioner,0.3488,7,20
green,wordnet_common_hypernym,archbishop,churchman,priest,shepherd,clergyman,0.4674,6,26
green,wordnet_common_hypernym,babe,baby,chick,rosebud,girl,0.3818,6,9
green,wordnet_common_hypernym,guitarist,monk,rocker,violinist,musician,0.3764,6,24
green,wordnet_common_hypernym,fuzz,lash,mane,mustache,hair,0.2760,7,26
green,wordnet_common_hypernym,alto,baritone,soprano,stern,musician,0.4136,6,24
green,wordnet_common_hypernym,claw,forearm,pin,thumb,extremity,0.2703,6,17
green,wordnet_common_hypernym,bass,guitarist,soloist,soprano,musician,0.4670,6,24
green,wordnet_common_hypernym,candy,jelly,mint,nectar,dainty,0.3137,6,19
green,wordnet_common_hypernym,cowman,fireman,gypsy,hostler,laborer,0.2738,7,21
green,wordnet_common_hypernym,cartilage,fang,teeth,tooth,animal tissue,0.4241,6,59
green,wordnet_common_hypernym,duke,knight,lord,nobleman,male aristocrat,0.4337,6,10
green,wordnet_common_hypernym,loft,refuge,sanctuary,shanty,shelter,0.2983,6,14
green,wordnet_common_hypernym,biceps,calf,pectoralis,serratus,muscle,0.3599,7,10
green,wordnet_common_hypernym,governess,mistress,principal,schoolmaster,educator,0.2979,6,19
green,wordnet_common_hypernym,greatcoat,slicker,topcoat,waterproof,coat,0.2743,9,9
green,wordnet_common_hypernym,horn,saxophone,serpent,whistle,wind instrument,0.2952,8,13
green,wordnet_common_hypernym,bandit,pirate,robber,rustler,thief,0.3683,8,10
green,wordnet_common_hypernym,cayenne,green,mushroom,onion,vegetable,0.2922,6,26
green,wordnet_common_hypernym,ball,breast,pituitary,prostate,gland,0.2852,6,12
green,wordnet_common_hypernym,baritone,saxophone,trumpet,whistle,wind instrument,0.4141,8,13
green,wordnet_common_hypernym,green,pepper,soybean,tomato,vegetable,0.2946,6,26
green,wordnet_common_hypernym,mushroom,pepper,potato,spinach,vegetable,0.4529,6,26
green,wordnet_common_hypernym,cafeteria,clinic,school,synagogue,building,0.3094,6,69
green,wordnet_common_hypernym,fur,haircut,stubble,wool,hair,0.3139,7,26
green,wordnet_common_hypernym,carrot,potato,sorrel,squash,vegetable,0.3204,6,26
green,wordnet_common_hypernym,caliper,gage,manometer,thermometer,measuring instrument,0.3935,8,31
green,wordnet_common_hypernym,pitchfork,shovel,slice,wrench,hand tool,0.2992,8,21
green,wordnet_common_hypernym,encampment,garden,park,subdivision,tract,0.3040,6,63
green,wordnet_common_hypernym,brass,sax,trumpet,violin,musical instrument,0.4644,7,27
green,wordnet_common_hypernym,bulb,cortex,hemisphere,hypothalamus,neural structure,0.2862,6,9
green,wordnet_common_hypernym,infantryman,rebel,redcoat,rifleman,soldier,0.3299,8,11
green,wordnet_common_hypernym,gourd,peach,sloe,soybean,fruit,0.3391,8,49
green,wordnet_common_hypernym,captain,officer,patrolman,sheriff,lawman,0.3186,6,22
green,wordnet_common_hypernym,fireman,runner,southpaw,twirler,ballplayer,0.2715,6,16
green,wordnet_common_hypernym,bean,gourd,hop,potato,vine,0.3215,8,13
green,wordnet_common_hypernym,burglar,hijacker,robber,shooter,criminal,0.3972,7,37
green,wordnet_common_hypernym,cape,skirt,turtleneck,tweed,garment,0.4351,7,69
green,wordnet_common_hypernym,avocado,ear,oilseed,pineapple,fruit,0.2709,8,49
green,wordnet_common_hypernym,log,manometer,thermocouple,thermometer,measuring instrument,0.2981,8,31
green,wordnet_common_hypernym,abstraction,cityscape,landscape,painting,graphic art,0.3412,7,15
green,wordnet_common_hypernym,director,executive,minister,treasury,administrator,0.2918,6,9
green,wordnet_common_hypernym,baritone,brass,piano,woodwind,musical instrument,0.4201,7,27
green,wordnet_common_hypernym,baritone,fiddle,recorder,violin,musical instrument,0.3156,7,27
green,wordnet_common_hypernym,glossary,guidebook,textbook,vocabulary,publication,0.3117,8,56
green,wordnet_common_hypernym,shiver,shock,tremble,yawn,reflex,0.3584,6,19
green,wordnet_common_hypernym,eyebrow,fur,skin,stubble,body covering,0.2995,6,40
green,wordnet_common_hypernym,gown,mink,trouser,undershirt,garment,0.2884,7,69
green,wordnet_common_hypernym,cattleman,picker,porter,wrangler,workman,0.2730,6,26
green,wordnet_common_hypernym,laundry,overcoat,scarf,trouser,garment,0.2957,7,69
green,wordnet_common_hypernym,cop,lieutenant,officer,sergeant,lawman,0.5479,6,22
green,wordnet_common_hypernym,dentist,diagnostician,doctor,quack,medical practitioner,0.4054,7,20
green,wordnet_common_hypernym,ambulance,automobile,jeep,van,motor vehicle,0.3358,9,26
green,wordnet_common_hypernym,coach,mistress,schoolmaster,teacher,educator,0.2802,6,19
green,wordnet_common_hypernym,door,fence,hatch,railing,barrier,0.2743,7,29
green,wordnet_common_hypernym,bludgeon,crutch,cudgel,hammer,stick,0.3902,7,14
green,wordnet_common_hypernym,compressor,propeller,roller,winder,mechanical device,0.3404,8,51
green,wordnet_common_hypernym,expressway,freeway,interstate,pike,highway,0.3517,7,7
